dropzone_id,action_rank,operator_priority,row_rank,benchmark_id,target_id,scope,evidence_class,template_column,source_row_fill_csv,dropzone_class_folder,import_kind,source_path,drop_filename,proposed_value,expected_value_rule,evidence_ref,operator_clearance,operator_note
priority_003_REQUIRED_MONOMER_003,64,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,core_file,native_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,65,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,leakage_clearance,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,66,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,prediction_method,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/provenance,value,,,,non-placeholder internal method identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,67,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,prediction_created_at,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,68,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,native_release_date,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,69,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,prediction_generated_before_native_release,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/provenance,value,,,,true,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,70,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,public_template_or_native_used_for_prediction,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,71,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,72,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,73,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,74,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,75,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,ablation_file,recursive_prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/ablation/recursive,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,76,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,ablation_file,scored_prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/ablation/scored,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,77,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,ablation_file,sidechain_scaffold_prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/ablation/sidechain_scaffold,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,78,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,ablation_file,sidechain_repacked_prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/ablation/sidechain_repacked,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,79,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,ablation_file,sidechain_completed_prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/ablation/sidechain_completed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,80,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,ablation_file,steric_relaxed_prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/ablation/steric_relaxed,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,81,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,ablation_file,rotamer_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/ablation/rotamer_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,82,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,ablation_file,polar_refined_prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/ablation/polar_refined,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,83,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,ablation_file,forcefield_minimized_prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/ablation/forcefield_minimized,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,84,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,ablation_file,statistical_rotamer_prediction_pdb,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/files/ablation/statistical_rotamer,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_003_REQUIRED_MONOMER_003,85,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,calibration,selected_model_rank,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,86,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,calibration,best_model_rank,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/calibration,value,,,,integer 1..5,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,87,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,calibration,selected_native_metric,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,88,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,calibration,best_native_metric,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,89,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,calibration,selected_score,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_003_REQUIRED_MONOMER_003,90,3,3,hist_REQUIRED_MONOMER_003,REQUIRED_MONOMER_003,monomer,calibration,best_score,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/row_fill.csv,casp17/competitive_floor_batch_current/priority_003_REQUIRED_MONOMER_003/evidence_dropzone/calibration,value,,,,finite numeric value,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,91,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,target_identity,benchmark_id,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,92,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,target_identity,target_id,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/target_identity,value,,,,cleared historical non-current identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,93,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,core_file,prediction_pdb,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_004_REQUIRED_MONOMER_004,94,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,core_file,native_pdb,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/files/core,file,,,,non-placeholder cleared value,,,fill source_path with a cleared local historical PDB path; drop_filename is optional
priority_004_REQUIRED_MONOMER_004,95,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,provenance,leakage_clearance,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,96,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,provenance,prediction_method,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/provenance,value,,,,non-placeholder internal method identifier,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,97,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,provenance,prediction_created_at,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,98,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,provenance,native_release_date,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/provenance,value,,,,ISO date YYYY-MM-DD,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,99,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,provenance,prediction_generated_before_native_release,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/provenance,value,,,,true,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,100,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,provenance,public_template_or_native_used_for_prediction,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,101,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,provenance,other_team_model_used,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,102,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,provenance,post_release_information_used,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,103,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,provenance,current_casp17_target,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/provenance,value,,,,false,,,"fill proposed_value, evidence_ref, and operator_clearance"
priority_004_REQUIRED_MONOMER_004,104,4,4,hist_REQUIRED_MONOMER_004,REQUIRED_MONOMER_004,monomer,provenance,operator_clearance,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/row_fill.csv,casp17/competitive_floor_batch_current/priority_004_REQUIRED_MONOMER_004/evidence_dropzone/provenance,value,,,,"one of no_leak, cleared, internal_no_leak, or ready_for_row_fill",,,"fill proposed_value, evidence_ref, and operator_clearance"
