model_rank,model_id,target_id,group_id,model_number,pool_role,source_member,extracted_pdb,size_bytes,sha256_16,atom_count,ca_count,residue_count,chain_count,model1_candidate,top5_candidate,extra_model_candidate,model_status,blockers,claim_boundary,rule_id
61,T1212TS075_4,T1212,075,4,top5,T1212/T1212TS075_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS075_4.pdb,309154,e6377c265a04c31f,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
62,T1212TS075_5,T1212,075,5,top5,T1212/T1212TS075_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS075_5.pdb,309154,1caeab2025b4339e,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
63,T1212TS079_1,T1212,079,1,model1,T1212/T1212TS079_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS079_1.pdb,308984,d6a98ce9fcccb4d5,3814,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
64,T1212TS079_2,T1212,079,2,top5,T1212/T1212TS079_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS079_2.pdb,308984,d4207e7735b1ead3,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
65,T1212TS079_3,T1212,079,3,top5,T1212/T1212TS079_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS079_3.pdb,308984,914e84bcfd57084b,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
66,T1212TS079_4,T1212,079,4,top5,T1212/T1212TS079_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS079_4.pdb,309065,de5d181476f27af1,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
67,T1212TS079_5,T1212,079,5,top5,T1212/T1212TS079_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS079_5.pdb,308984,7fda8ded17e48b3f,3814,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
68,T1212TS110_1,T1212,110,1,model1,T1212/T1212TS110_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS110_1.pdb,309079,95d5668730f77239,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
69,T1212TS110_2,T1212,110,2,top5,T1212/T1212TS110_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS110_2.pdb,309076,8320b4604c4c97ad,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
70,T1212TS110_3,T1212,110,3,top5,T1212/T1212TS110_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS110_3.pdb,309076,7860cfce5d889a1f,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
71,T1212TS110_4,T1212,110,4,top5,T1212/T1212TS110_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS110_4.pdb,309076,35091bf9ccd11e43,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
72,T1212TS110_5,T1212,110,5,top5,T1212/T1212TS110_5,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS110_5.pdb,309076,aab76d86defda91a,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
73,T1212TS112_1,T1212,112,1,model1,T1212/T1212TS112_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS112_1.pdb,309073,82ce84b4bf138748,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
74,T1212TS120_1,T1212,120,1,model1,T1212/T1212TS120_1,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS120_1.pdb,309065,518232894d745d97,3815,466,466,1,True,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
75,T1212TS120_2,T1212,120,2,top5,T1212/T1212TS120_2,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS120_2.pdb,309065,24bce3d06a004a4e,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
76,T1212TS120_3,T1212,120,3,top5,T1212/T1212TS120_3,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS120_3.pdb,309065,fa54e26062ebbaba,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
77,T1212TS120_4,T1212,120,4,top5,T1212/T1212TS120_4,casp17/official_archive_first_baseline_model_pool/extracted_models/T1212/all_models/T1212TS120_4.pdb,309065,cc188857750b5353,3815,466,466,1,False,True,False,model_ready,,"Local CASP17 official-archive first baseline model-pool extraction only. It extracts external CASP archive submissions into a baseline replay folder and builds model1/top5 manifests. It does not import official archive models as internal predictions, fill strict-blind operator values, compute native accuracy, push remotes, or submit to CASP.",official_archive_first_baseline_model_pool_v1
