path	bucket	responsibility	caller_surface	duplicate_dead_code_risk	monolith_risk	external_dependency_risk	product_path	tested_path	risk_flags
core/claim_boundary.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/config.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/definitions.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/explicit_solvent.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/fep.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/forcefield.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/gnn_layers.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/gpu_metrics.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/integrator.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/interaction_forces.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/mm_gbsa.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/mts_policy.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/onsps_backmap.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/pocket_detection.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/pose_generation.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/refine_physics.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/residual_features.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/rust_hip_backend.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/score_calibration.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/score_residual.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/sequence_topology.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/sim_param_schema.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/soa.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/spatial.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/structure_metrics.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/structure_metrics_external.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/topo_corrector.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/topology.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/tracking.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
core/zero_copy.py	core	physics_or_engine_core	legacy_tools_engine_compatibility	medium_legacy_overlap_with_engine	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	medium_legacy_overlap_with_engine;legacy_compatibility
deploy/__init__.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/deploy_pipeline.sh	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/docker-compose.product.yml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/download_model.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/k8s/api-deployment.yaml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/k8s/configmap.yaml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/k8s/dispatch-deployment.yaml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/k8s/kustomization.yaml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/k8s/namespace.yaml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/k8s/pvc.yaml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/k8s/secret.example.yaml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/k8s/service.yaml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/k8s/worker-deployment.yaml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/model_registry.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/product_release_bundle.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/product_rollout.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/rollback_model.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/run_tier_alpha_product_stack.sh	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/upload_model.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
deploy/verify_product_image.sh	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
monitor/__init__.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	none_identified_from_path	true	false	none
monitor/performance_monitor.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	none_identified_from_path	true	false	none
monitor/physics_guard.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	none_identified_from_path	true	false	none
monitor/realtime_logger.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	none_identified_from_path	true	false	none
monitoring/__init__.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
monitoring/alertmanager.yml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
monitoring/performance_monitor.py	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
monitoring/product_api_alerts.yml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
monitoring/prometheus.yml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	ops_external_boundary	true	false	ops_external_boundary
pyproject.toml	deploy	deployment_config_or_ui_asset	ci_cd_or_operator_deploy_surface	low_or_not_assessed	low_or_not_assessed	none_identified_from_path	true	false	none
run_refinement.py	runner	operator_or_pipeline_runner	operator_cli_or_ci_script	low_or_not_assessed	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	none
run_validation.py	runner	operator_or_pipeline_runner	operator_cli_or_ci_script	low_or_not_assessed	low_or_not_assessed	none_identified_from_path	true	partial_or_indirect	none
